id,codigo,designacao
c6cc108e-4519-4825-8fa2-fb2e6d75c4fc,GO-BF-KIT,KIT BARRA FRONTAL
c7c53b3d-c4db-4004-801e-d9e17421d76d,TEC-BG222,SENSOR
c80a3d45-ea22-45fd-be40-f2a91868d8e3,GO-2100255,ROLAMENTO
c863f245-4a89-4e70-aea1-8722639ae7dc,OF-CS-EL-TE-007,TERMINAL FAST-ON 1.5X6.4
c8f64154-adfc-48e4-9479-1f3efd13e119,GO-6207274,P�RA-BRISA AQUECIDO FRENTE G4
c926475c-3c17-4f4e-98cc-4b8766239c04,HA-69018096,FILTRO HIDRAULICO
c95e30fe-7d62-467a-aad2-fcc453398b6b,teste,Teste
c972557f-23cb-4dc5-becd-48dd240a1385,OF-CS-AB-16-27/9,ABRA�ADEIRA INOX 16-27/9
c9cc679d-2de0-4b28-b965-3b9088480bec,GO-7141106,PROTEÇÃO DO CONECTOR DO CONVERSOR - G6 (SB 71724320)
ca74fa7b-587f-4e7b-be3a-d1f3b3adfdbb,GO-7140235,VIDRO LATERAL DIR - VERS�O LARGA - G3
cb414614-9481-465c-a740-2c8e0fce9712,"OHM-CW4LD         ",FILTRO ALIMENTAÇÃO
cb61baa9-0685-4a50-baf9-f77e034bc4cb,GO-7140632,KIT PASTILHAS TRAVAO G2
cb6d0adb-1339-4805-88b9-02972f982878,OF-CS-HD-VA-3V38,V�LVULA DE ESFERA 3 VIAS 3/8
cba243e2-ed80-4b02-83b3-7e9edaae165a,GO-BF-BICOS,BICOS DE ALTA PRESS�O INOX
cba45f04-e60a-445e-8441-bbe6bef0a06a,UP-5007010029,CONECTOR M-F
cc6d505c-cbd8-43ae-82c5-8e767b5098a9,GO-6200527,FICHA CARREGADOR FEMEA G4
ccc0ac39-b516-4c98-bedd-00ecb08faa28,HA-301-587,TAMPA MOTOR FT DIR - BRANCA
ccc51711-ac38-4145-828f-1a68e3d7672c,GO-7374007,KIT DIRE��O ASSISTIDA G4
cdf63dff-348a-4cb2-b292-e53de97eeb28,HA-5061003325,DEPOSITO
ce01a08b-64e3-42c2-9bce-dfe94c2e1b03,GO-4200132,CONE��O MACHO
ce2f034e-7bbc-466c-94d0-8ad327bd6757,GO-4000144,PROTETOR DE BICO
ce4ad9f5-d56d-4ddc-b96b-59d488e75be0,GO-6201360,AMORTECEDOR FRENTE
cf4378ca-458e-4e48-b685-e4da367f27a4,GO-7140403,CUBO COMPLETO FRENTE DIR
cf6b0391-98a3-4e1c-bf9d-4950c95a02fa,GO-3450626,COMANDO COM FECHO CENTRAL
cfb69360-a307-4a40-ae47-d8b04d535b53,GO-4000445,TAMPA TANQUE SISTEMA AP200
cfc7af85-835d-4e54-9241-30dd459f1b59,GO-3550145,PISCA FRENTE G4 - NV
cfdc0879-061f-4c0d-aedc-2c34b54c9e12,OF-CS-HD-USITM20,USIT M20
cffacb6b-3a69-4fc6-9cac-a56ad94000cd,GO-7001019,BORRACHA PORTA G3
d03e4209-e32f-4f13-8912-2c638d7500b1,GO-6004580,SUPORTE FAROLIM FRENTE ESQ - G6
d05576f8-1679-42d6-93cf-5fca99cc007b,HA-150-217,PORCA
d08fc485-c0ef-4119-b418-7d99ada72f22,HA-150-336,SENSOR N�VEL
d0cb74df-c7cf-46f6-bcc7-c5069f95a6a6,OF-CS-EL-TE-005,TERMINAL F�MEA 1.5-6.4
d0f9b7cb-a322-4576-a6e9-2ef409711f0c,GO-6301078,CABO
d20df080-814b-465a-903e-65f99133e769,TEC-850252,ANILHA
d23ba3ae-81b3-43d9-a44b-c232dea29f47,HA-147-324,TUBO DO MANGOTE - 1650
d27577f9-fdf3-46b5-a034-9a275b49dc2a,GO-7002186,CAL�O
d27cf32c-cac3-44e3-9668-2be77b0fc1aa,GO-105439874,CASQUILHO
d2c626da-0bad-4c98-a81e-38af5499debb,OF-CS-DV-CO-001,CARTUCHO VEDANTE/COLA BRANCO
d2dcfa7c-fa9b-4336-b806-920ce76538ff,GO-6001406,DOBRADI�A REMOV�VEL
d36f0983-0f3c-45db-a139-2efd26690502,OF-CS-PO-FR-IN-M12,PORCA FREIADA INOX M12
d396bf76-d993-46d1-80bf-2b6179bca37e,HA-106-554,FILTRO HABITACULO
d39dfbf8-95bb-4087-bd45-b594ca97cd75,GO-4000352,DEP�SITO DE TRAV�ES G3
d3a53d5e-b179-445d-9e49-f657f01f3997,OF-CS-EL-LR-M3P,LIGA��O R�PIDA MACHO 3P
d3da3bff-5de2-410d-8d6a-8d5416d72599," GO-7141140",KIT SUBSTITUIÇÃO SUPORTE CARROÇARIA | G6
d3e1a71b-fa75-40f3-be55-f3c9c1590865,HA-99615412,ESCOVA FREGADORA - VERDE
d40b1b4f-0b75-4d49-8646-b8bf7d253e9b,OF-CS-HD-JO-90-3/4,JOELHO LAT�O 90 MF
d45691b6-e1a0-475d-bc12-65bb97dfce9c,HA-147-088,TUBO
d53a3049-af28-4800-9e4c-74979a7dd534,GO-6004363,BRINCO SUSPENS�O
d58acf34-5045-4aeb-9f10-d4f6f26c3ad6,GO-7140445,VIDRO JANELA PORTA DIR. C/CALHAS G4
d5e54e74-de6e-472c-8476-2376206d60b8,OF-CS-DI-CO125,DISCO INOX CORTE 125
d6f82fb5-b814-4eb7-bddd-f157c48018f9,P-11161,BORRACHA CENTRAL
d72fac40-d2d6-47c1-96d8-068f3de10964,GO-7140115,SONDA NIVEL AGUA BATERIA
d7583aac-4138-4271-be61-4df3acd46c96,GO-7141054,KIT DE SUBSTITUICAO DE DOBRADIÇA - G6 (SB 71724313)
d79d6e92-e7b6-45fc-a47d-bfc17fb050c9,GO-030C,PACK DE BATERIAS 180H (GR)
d7dd27e2-7087-4e8c-bc0d-667dd380514f,OF-CS-EL-TE-006,TERMINAL CRAVAR COBRE
d8490df2-7e81-414a-876c-715ec1d73616,OF-CS-DV-FI-00,FITA ALUM�NIO 50MM-50MT
d84a55e4-247d-4cb5-aaf0-22186ff794d0,HA-108-260,FILTRO AR TANQUE HIDRAULICO
d8be3211-e0e1-4af9-a4c7-b068d6524130,OF-CS-PF-SX-6X25,PARAFUSO SEXT ZINC M6X25
d926d1f2-5ba4-43c6-bed6-0ef79c104b67,GO-2100764,ROTULA DE DIREÇÃO  G4
d98f4c5d-6058-41a1-ab92-5df3ebd76695,GO-2100688,ANILHA DO CUBO
d9fa8a70-0f75-403b-9320-20f6a67b11d1,HA-149-859,SENSOR PRESSÃO
db440266-9f7b-4fb6-8632-e34cb5186f41,GO-7140375-04,KIT CARREGADOR G5 160AH
db66b122-74d9-49b7-8137-37ab804a8410,GO-7140590,TAIPAL TRASEIRO COMPLETO G3
dbc77555-e255-41a8-9b8e-356cd08351d3,GO-7141138,KIT ACESSÓRIOS MOTOR G6
dbd08fad-0207-496d-b750-88d24cc48b8d,HA-114-028,ENGATE R�PIDO M
dc2b2f7f-ff17-4544-acfe-1b21152a396e,GO-7140241,P�RA-CHOQUES FRONTAL + SUPORTE G3
dc5b322b-7975-4863-ae92-d11e88e6d71d,GO-2150092,BOMBA AUXILIAR TRAV�O TRASEIRO G3
dd406951-3c59-4de0-906c-3d29d4da15ee,HA-149-826,ROTULA
dddd126f-422e-4658-93d1-e1cd83e3049a,GO-3450667,MOSTRADOR BDI - G2
ddf756d0-0966-4fcd-8947-10eee9545d2a,HA-116-006,CONECTOR MANGUEIRA
de19dabe-c52d-4e1b-9119-61586ea69fca,GO-3550141,FAROL TRASEIRO LED - G4
de1e98d8-e59d-4b21-a99b-b68f484ce462,GO-4200466,BANCO DE CONDUTOR CONFORT - G4
de9f5693-6138-424d-9f26-05516f3a3afc,HA-147-135,CABO FRONTAL
dec7e05f-eef3-4ca3-b395-b433b6e919b8,GO-2100585,CILINDRO RODA C/PARAFUSOS FIXA��O G3
ded58356-e9e9-46a1-8594-60a66ae1c61f,OF-CS-PF-SX-12X80,PARAFUSO SEXT INOX M12X80
ded5f78d-8daa-4664-b7bc-77b11177c4a9,GO-7100127-01,P�RA-CHOQUES FRONTAL G3
df2e7747-a1cd-4630-b562-3f766dd556ba,GO-7140315-03,CARREGADOR 240 AH  G3
df370e33-bbf6-404e-a7d4-97e3a758e74e,GO-3550140,FAROLIM TRASEIRO LED - NEVOEIRO - G4
df6fecf1-31d9-4523-a400-0857e59d28cd,OF-CS-EL-TE-013,TERMINAL CRAVAR COBRE TC 16-8
df898b3e-19c0-4dfd-99a9-1798536b9695,GO-6207485,EIXO DE TRANSMISSÃO | G6
dfec207e-bbf8-4693-8211-eb1a5ab7f7fc,HA-149-262,LIMITADOR DE PRESS�O
e047509c-ab5f-46b8-855d-e1ca4238b71e,HA-149-968,Suporte  da tampa
e061db99-fd63-474a-a696-1c7a89632f8c,GO-2100434,ROLAMENTO DO CODIFICADOR G4
e09e452f-d69d-4d46-b0ba-204b3dd92bd5,HA-116-743,RETROVISOR
e0a26a0c-8b7f-467a-9cfa-59b7f8ba6463,HA-149-527,VEDANTE FILTRO OLEO HIDRAULICO
e0ed7fdb-73de-4ee3-aaa7-93ed1a2778e3,GO-2100386,DOBRADI�A INFERIOR | G2
e1a4a3c2-8765-4184-bc1c-ebc49e7fb674,GO-7100003-02,BRA�O DE SUSPENS�O INFERIOR MONTADO
e1fc78a8-4970-4142-b3ac-a192eface8f8,GO-4000453,CONECTOR (AP)
e2222f1b-a8e3-4a82-93f9-1170de8f4a29,GO-6207654,PARACHOQUE FRENTE ESQ
e27bec91-c1c7-454e-af94-a20a974d718a,GO-3450475,BOT�O DE EMERG�NCIA G4
e2a41f61-ec52-475a-9820-c5be6fceb053,GO-7140619,TETO INTERIOR G4
e2c84ad3-2dd5-4884-a4cd-44c9b04d50cf,TSM-2668-0001-0,TUBO CARBONO
e3324590-c489-404e-9464-a49eda8f6261,HA-150-020,FILTRO DE OLEO
e370a43c-8241-4ac7-ba0d-488327046f23,GO-2100552,PARAFUSO RODA M10  G3
e380525d-8ae2-42c8-9171-19fc592497dc,HA-46604183000,CENTRALINA A4
e383b17f-87d2-4ebb-b5e8-47a8d3454d63,OF-CS-AN-PR-8X127,ANILHA PRESS�O M8 DIN 127
e3ad9272-32f0-4aff-b2d7-d43f66cdd6d4,GO-6207320,TUBO DE TRAV�ES FRENTE M10
e3adfbbc-b4de-4493-9c98-c261ec5502ce,GO-6400056,CABO TRAVAO DE MAO | G2
e3d8b101-9d8d-4eb5-a57a-59de3e2e29e5,TEC-850321,PORCA
e3f2ada0-0e10-4197-b651-b47acbe8eaca,GO-7140152,KIT AMORTECEDOR C/MOLA TRASEIRO G5
e3ff8db4-c565-4a56-a8f8-26428618bcdf,GO-6207934,CARDAN
e4109d92-c963-4b6a-aeb9-5d51372fb06c,GO-7140033-01,PACK DE BATERIAS TAB 240H 48V   G3  (GP)
e42bc7b8-d661-4cd3-b150-9c7217e2be67,GO-6102025,BARRA DIANTEIRA DIREITA
e42bf1ca-8fe9-4def-9fdb-5525ca667fdc,GO-7002231,PAINEL LATERAL
e447d0eb-f0eb-4dc1-b9bf-ea96c7d32342,HA-149-455,APOIO DE BRA�O
e456e67c-9ec5-42ee-99e0-00d57e33bc1e,GO-7141011,CAIXA DE DIRE��O | G6 (SUB 6200834 )
e485cd16-34cd-41f8-8a07-ec3e7202d88c,OF-CS-DI-RE125,DISCO REBARBAR 125
e4a2b83e-7d60-4d3d-be5d-0bebdf4d6100,OF-CS-EL-LR-F3P,LIGA��O R�PIDA FEMEA 3P
e4a468ef-f4d7-4300-b18a-58d082dff88a,GO-5150009,PORCA
e4bba3a1-af27-406a-b315-fe62a3b4192c,GO-4151027,ANILHA MOLA GRELHA FRONTAL
e52751d0-707d-44c0-ba0e-5faf51d1ebb7,HA-69023598,ANEL
e56e3c10-3486-469d-b611-71732f772dc3,OF-CS-EL-FI-002,FICHA BORRACHA FEMEA PRETA 250V
e5d24b57-ad2b-4ff8-bec6-31a2e738f6ca,P-5835,FILTRO DE COMBUST�VEL
e5f1c877-7866-474e-9a4d-d0edd6531203,HA-147-355,BICO
e620190d-6116-4f19-9976-6f4133665b58,OF-CS-AN-CH-M10AL,ANILHA CHAPA ABA LARGA M10
e67b3722-34f7-47cb-b08c-5a337d79b208,GO-3450300,MANETE CONTROLO LUZES G4
e6852dbd-b9e2-405a-a5c2-2d250b57aa0b,GO-6004557,SUPORTE  G6
e7284e57-393c-4508-b838-b7a778a5a64d,HA-99261431,CORTA CORRENTE
e73f5299-8b85-4720-9d3e-1a57b7c7b71b,GO-3550146,FAROLIM LED ESQ
e7646ebf-c213-4409-8e37-0fe855538ef2,GO-2100732,PLACA BMS G4- 7.2
e7cfd939-403e-4650-9280-11d9dfd6aa9f,GO-7002179,PILAR DRT. CAIXA TR�S G4
e7d10b6b-c71d-4200-bf1f-bf9889b52905,OF-CS-PF-SX-6X50,PARAFUSO INOX SEXT. 6X50
e7fc6733-c650-44cf-a17e-7278f1b636d9,GO-2100177,VEIO DA CAIXA REDUTORA - COMEX
e81847a2-515b-4e0f-b31e-15ade53a5164,GO-7140789,PAINEL FRONTAL - G6
e86c9436-b07c-4912-bbc4-94a664cfbee9,OF-CS-EL-LR-F6P,LIGA��O R�PIDA FEMEA 6P
e8fc6c95-c3df-4357-ad50-c866e15cd292,GO-6207265,PARACHOQUES
e923d769-74d1-4f33-8d9d-48c9876a5728,HA-147-347,VALVULA
e953f63b-e60f-407d-a51a-e99fd5e21d50,GO-7140243,VIOLETE R�TULAS DE DIRE��O G3
e968f7ed-eddf-4917-af12-661659f5c842,HA-150-378,SENSOR TEMPERATURA
e9e7eccd-db66-48f8-a900-769b17688f6e,GO-2101517,KIT PASTILHAS TRAVAO FR | G6
e9f755d3-f086-45ed-9e09-396ac59741ca,OF-CS-PO-SX-M10,PORCA SEXT. A�O FREIADA M10
ea2625d0-6ea5-42aa-bbd5-3c7f881792ab,GO-6200702,CABO USB
ea37259c-e36c-4b00-97ed-8cdcf34c61bd,HA-150-170,JANTE HAKO
ea40afa4-e604-498b-9628-c56cc102e6a7,OF-CS-AB-78X365,ABRA�ADEIRA 7.8X365
ea473a86-ef8d-402b-919b-62ff5f81a3e2,HA-147-083,BORRACHA BOCAL
ea530edc-286a-47da-905e-763a438bed22,HA-109-370,FAROL ROTATIVO
eaa16722-0939-44d2-a8df-a6d8fe2857f2,GO-6207526,SIMBOLO
eaa1a096-8be3-4035-87ac-3d66c00a8837,HA-147-708,FILTRO COMBUSTIVEL
eaa2c517-21e2-46c3-8d65-0e7cec645628,HA-147-202,BOTAO ROTATIVO
eb2ec873-02b1-4c90-971a-89d5a040e64d,HA-150-355,O-RING
eb6600d5-b5f3-43f9-bb87-067851b5dd09,HA-113-378,ANILHA
eba087f2-ad90-427a-8972-378c8f820265,GO-7140359,EIXO LONGO
ebd0b241-4953-447f-a46d-cf381fc0fc20,GO-3500229,AQUECIMENTO EL�TRICO 1000W  G4
ebf51039-48e0-4e9d-ab08-35f85b055337,GO-7374007-02,KIT DIRE��O ASSISTIDA G4
ed252cf9-40bb-41e0-8ed2-27b199045ee8,GO-4150958,SUPORTE DE TUBO G4
ed5433e0-5449-4bb6-9ee7-3c1145a8246f,HA-147-226,CASQUILHO DA RODA BOCAL
edaa05aa-3f5b-4ba4-b076-d7dc619bb6c8,GO-2100556,ROLAMENTO DE TRANSMISS�O G3
ede19779-2ab3-4ec8-9b0b-9e2dd313f260,GO-3450380,PEDAL ACELERADOR G5
edfeb3f9-d580-4f6f-8d63-23851e1d49a1,OF-CS-HD-CQ-RD1X34,CASQUILHO DUPLO REDU��O LAT�O 1X3/4
ee00d23b-5644-4dce-9488-212875e6d8ea,GO-6207219,SENSOR DE TRAV�O
ee5f7530-6f4f-4e83-ab2f-4556218f3c08,HA-5061003339,PORCA
ee837da8-2426-4304-a8d5-02731bb8c175,GO-4150238,PARAFUSO
ee8e77c3-d3d9-411a-9eb6-44a8fe22c664,GO-6200507,CAIXA DE DIRE��O  G4
ef13c9a7-f5e0-4d0f-b9df-857ee4787f8a,GO-6004351,SUPORTE SENSOR TRAV�O MAO
ef2a6beb-6273-4821-9081-84cd46360bf0,GO-7141095,KIT DE PUXADOR DE PORTA EXTERIOR - G6 (SB 71724315)
ef698e76-a0ff-43f2-ad0c-1c0da853be8e,GO-3500081,ELEMENTO DE BATERIA 2V/240 AH
ef9b11b8-b294-4fbc-9941-140616f720fe,TSM-13-3200-001,EIXO TRASEIRO
efbba560-b82a-4a05-b25b-4a181db1c700,HA-149-271,AMORTECEDOR PORTA TRASEIRO
f0270086-7893-489f-87d4-c3d127b8535f,GO-7002196,R�GUA INFERIOR DRT. G4
f09a9b82-fee4-4f04-b8f6-8d88cbf30afa,GO-6004399,REDE LATERAL
f0aef696-f72b-4e83-8c6d-be53deae72b9,GO-7140414-01,CARREGADOR 320 AH  G4
f0fb8583-cc58-44be-b1ff-d78b443d4def,P-11711,JGO. PATINS NYLON BA2300H
f10992b6-b3bc-4a71-b6fa-206f2edb9b3f,GO-205137,PROTE��O DO CARACOL
f1c9cd09-a718-4481-be6a-88d121394993,TEC-BI852,BOT�O DE EMERGENCIA
f245ede7-551d-41a4-bdbc-200e8cdf6fbb,GO-4000104,PRESSOSTATO 15 BAR (AZUL)
f2991dd0-708b-4261-8c0f-012a03856911,GO-4200059,KIT TRAV�O FRENTE
f307c941-19ee-4c8a-bb81-a2aa2621d6a5,HA-149-495,TUBO DE ASPIRAÇÃO CUBA
f35785d9-5775-47b8-bfd4-bc701a1a28cc,TEC-DG917,CILINDRO TECNO - ESTABILIZADOR TRAS
f39579cc-d8f9-4ad6-a673-79ffeca817d4,GO-2150130,SENSOR DE TUBO
f3ae514c-7960-4c7d-b96f-e46a0433b142,GO-6108420,GUARDA-LAMAS DIANTEIRO DIREITO
f3b8c1c1-fad6-457f-8b54-7eafb8fe7608,OF-CS-PF-SX-8X25,PARAFUSO  A�O SEXT. 8X25
f462cd59-3be8-4463-bae8-2be6a5a5c384,OF-CS-EL-TU-006,TUBO TERMORRETRATIL TTRA 8-2 ARVI
f47073ef-cb92-4d9e-99b7-4f2d41edb29b,GO-032C,PACK DE BATERIAS 320AH (GR)
f4be82a9-6fa5-40b7-8ac1-564740a13bb2,GO-4000103,PRESSOSTATO 40 BAR (PRETO)
f4bf1e0d-1f4f-46dc-b3fe-40d5d2c1e1b9,HA-147-671,COMANDO
f4e6bf87-8b56-452b-a4c2-c1e4239574a6,TEC-BH323,BOCOLLA
f50b31d7-a916-4d98-bb54-8a575aae5913,HA-114-033,FILTRO COMBUST�BEL MOTOR
f57bf2f3-cdc5-4054-96c3-1b0fab469f52,HA-116-679,VALVULA
f638d956-2fa6-4264-b316-21f0655583eb,GO-6207376,VIDRO FIXO PORTA ESQUERDA | G4
f6482009-1ac4-429e-8c8b-5f8bffc35d19,GO-6206072,BESOURO
f6774490-ba90-446e-8cf8-91edabf9c211,HA-147-224,FECHO DO BOCAL
f6c12281-20c7-4600-9d33-bb426f51276c,GO-6200554,PISCA - G6
f6efdd83-3246-429f-89c4-809ec535469d,HA-127-183,BASE RELE
f6f8e9b7-f15c-4e04-a1f9-0cf704c058db,GO-3450531,MANETE DIREITA - G4 MY19
f7089120-4aae-4cd8-82e0-3d20f72cfd6b,OF-CS-EL-CA-001,CABO FVV 3G 2.5 PT
f75e25c6-d76c-4372-a093-d835b97cb7f4,TSM-14-9901-008,ACELERADOR ARIAMATIC
f76c41c4-e1f7-4f10-9ac5-354641e6dd8c,GO-7140647,VIDRO JANELA PORTA DIR. C/CALHAS G2
f80e6409-8bc9-4629-981a-9be118b8996d,HA-150-042,FILTRO COMBUST�VEL
f87cddd5-60f9-4f4f-8dae-f515468e2c50,GO-6001314,P�RA-CHOQUES TRASEIRO G3
f8e5b3d9-15a1-46e8-b101-8ef6d33c3380,GO-3450437,OPTOCOUPLER  G5
f945e6b1-ca18-4efe-97b0-df23013749ce,HA-147-093,PEGA
f95530eb-28ab-455d-a56a-23e8e5b7f94b,GO-2100560,RETENTOR
f9919d09-d70a-4f65-abc5-bcfeea6fb88f,HA-147-322,TUBO ASPIRAÇÃO MANUAL
f9bf6d80-6ddf-4e84-bd79-bb3035c617a4,GO-6102029,PROTE��O RODA TRASEIRA
f9d03b5b-2575-4aef-813e-af08c6e5c17b,GO-2100399,SEMI-EIXO CURTO COMEX G3
fa4f02ce-c8c1-4680-9e0b-ca99b52c5d61,GO-7140890,ACESSO �S RODAS FRENTE
fa581078-a35f-4e4f-a490-426847cae63b,GO-4151048,PUXADOR PORTA ESQ G2
fa6c7d12-a601-4a45-83e7-9de981f76e40,GO-3450059,RELAY PISCAS 12V G3
fa91545d-c2ac-41d5-802a-81b1ae7813d2,GO-6200723,SINAL ROTATIVO
fa935faf-a036-429c-a3bc-f9f5c753748d,GO-3450571,CABO DE CARREGAMENTO - G6
fac4bab4-36cd-42fa-8c7e-0ac11b44dbe4,GO-105452233,CASQUILHO - TRIANGULOS G2
fae9f1f9-bb51-428b-9a86-bd2dd1300503,OF-CS-AN-CH-M10X15,ANILHA CHAPA M10 DIN 125
fb07f7f2-2940-490b-a20b-7fed04f75e89,GO-7100026,DEP�SITO �GUA DESTILADA
fb087337-b7be-4275-9a3f-6affc96dc1d8,HA-150-312,TAMPA MOTOR COMBOTA
fb3a2591-f192-4b5e-bccd-d735e918c57e,OF-CS-LB-OL80W90,�LEO 80W90
fbac7314-9d1f-4386-b1a5-d2736b167b37,HA-147-526,SUPORTE DE RELES
fbb649a1-3927-431b-bc40-b5052a68356c,HA-147-334,BORRACHA
fc5c373c-8468-48ce-84bb-0b810ce48e22,TSM-15-0301-022,SUPORTE DE VASSOURA
fcaa00fa-036b-471f-9d9d-07590df17f02,GO-6200764,CABLAGEM PRINCIPAL G4
fd9762dd-4094-474c-8a7b-af6dad19a53b,GO-7140236,VIDRO DA PORTA DO LADO ESQUERDO G3
fdb39687-2c78-4f06-8391-ce946a8bf697,HA-147-292,ROLO PARA BORRACHA DE FIXAÇÃO
fe41f213-8290-44cc-9817-a0f9251303e1,HA-116-304,RACORD PARA MANGUEIRA
fe5bc3bc-a001-49b5-a08f-b6f10b97c13f,OF-CS-EL-PO-003,PONTEIRA ISOLADA SIMPLES TE 2X1.5
fe707c49-2e80-48cd-af9f-0badd98f1ba1,OF-CS-AN-CH-M6X125,ANILHA CHAPA INOX M6 DIN 125
fe89df3e-0f0a-4a8c-a8e9-4396e8506187,GO-6004087,REDE LATERAL
fe900ac2-f201-4791-9a04-511a0dc29385,GO-7141115,AMORTECEDOR TRASEIRO G5
fed32116-dca4-45bf-bb69-97a5fba105c6,HA-150-323,JUNTA
fee2b167-e89c-4583-a5c0-c061bf30c23f,TEC-BI314,CILINDRO PALA
ff01b3d3-b1a4-4247-9716-f516d52de045,GO-2100189,ROLAMENTO
ff3011bc-9ffa-4979-8480-a9bcfedfc060,GO-6000481,CAIXA MET�LICA DAS BATERIAS G3
ff40a432-5416-48b6-bfdb-5aa1c8850c68,P-1111,BANCO
ff4afe97-b64a-4d73-b257-141fb383db5f,HA-116-177,IMAN CUBA
ff6b1c11-cced-4e76-b077-b09617611186,GO-6002828,DOBRADI�A PORTA ESQ. G3
ffa3b419-d945-4a20-95a2-839d8bc1f918,GO-3450522,DISPLAY
ffd56dc4-a34f-4e97-a7cc-18aefbf06589,GO-3450295,CAIXA FUSIVEIS
ffd95f20-31be-4f61-a513-7aa088817c62,HA-ENG-M,ENGATE R�PIDO AP M - HAKO
